id,origin_issue_id,target_issue_id
5526,1187825,1601202
5527,1182903,1601202
5528,1148193,1601202
5529,1127336,1601202
5531,369313,1600059
5532,353008,1600059
5533,353007,1600059
5534,353006,1600059
5535,353011,1600059
5536,353005,1600059
5537,52524,1600059
5538,52400,1600059
5539,52128,1600059
5540,51994,1600059
5541,51853,1600059
5542,51720,1600059
5543,51584,1600059
5544,51451,1600059
5546,585982,1248138
5547,585982,585983
5548,585982,1355395
5549,640028,1594327
5550,1324602,1605119
5551,1301077,1605119
5552,1330295,1605118
5553,1330294,1605118
5554,1330293,1605118
5555,1330292,1605118
5556,1124921,1605118
5557,1119029,1605118
5558,1108717,1605118
5559,713375,1605118
5560,713374,1605118
5561,713373,1605118
5562,713372,1605118
5563,590470,1510085
5564,592361,1604792
5565,759741,1604830
5566,592411,1510086
5567,1542243,1605135
5568,1531967,1605135
5569,1523734,1605135
5570,1506335,1605135
5571,1492184,1605135
5572,125419,1605103
5573,51361,1605103
5574,51246,1605103
5575,51130,1605103
5576,51016,1605103
5577,50897,1605103
5578,125418,1605103
5579,125417,1605103
5580,125416,1605103
5581,1115054,1605982
5582,1106001,1605982
5583,1096833,1605982
5584,1087192,1605982
5585,1052579,1605982
5586,1142573,1605998
5587,1139371,1605998
5588,1131290,1605998
5589,1127319,1605998
5590,1124005,1605998
5591,1550283,1606037
5592,1528713,1606037
5593,1489749,1606037
5594,1450826,1606037
5595,1444432,1606037
5596,1430385,1606037
5597,1376043,1606037
5598,1343405,1606037
5599,1334628,1606037
5600,1559633,1606027
5601,1546661,1606027
5602,1538537,1606027
5603,1526614,1606027
5604,1510225,1606027
5605,1313340,1607346
5606,891846,1607346
5607,272104,1608047
5619,1555921,1608770
5620,1545241,1608770
5621,1536877,1608770
5622,1536040,1608772
5623,1525255,1608772
5624,1509431,1608772
5625,1498212,1608772
5626,1476729,1608772
5627,1457057,1608772
5628,272855,1608768
5629,272855,1608768
5630,272854,1608768
5631,60652,1608768
5632,60465,1608768
5633,60352,1608768
5634,337153,1608768
5635,337152,1608768
5636,337151,1608768
5637,337150,1608768
5638,57633,1608768
5639,57480,1608768
5640,57319,1608768
5641,272509,1608041
5642,274326,1608041
5643,274324,1608041
5644,272632,1608041
5645,275031,1608041
5646,1489743,1608859
5647,1463747,1608859
5648,1450821,1608859
5649,1444425,1608859
5650,1430366,1608859
5651,1374771,1608859
5652,1343407,1608859
5654,1204013,1609426
5655,948157,1608232
5656,941165,1608232
5657,936469,1608232
5658,932052,1608232
5659,922504,1608232
5660,906899,1608232
5661,1609445,1609432
5662,648426,1609664
5663,818153,1609415
5664,818152,1609415
5665,304623,1609415
5666,304622,1609415
5667,304610,1609415
5668,304609,1609415
5669,304608,1609415
5670,304607,1609415
5671,304606,1609415
5672,304605,1609415
5673,304604,1609415
5674,304603,1609415
5675,304602,1609415
5676,304601,1609415
5677,304600,1609415
5678,304599,1609415
5679,304598,1609415
5680,304597,1609415
5681,50496,1609771
5682,50365,1609771
5683,50235,1609771
5684,50105,1609771
5685,49973,1609771
5686,49842,1609771
5687,1609910,1023390
5688,1609910,992042
5689,1542215,1609823
5690,1527028,1609823
5691,1504115,1609823
5692,1477452,1609823
5693,1456907,1609823
5694,1445569,1609823
5695,1338985,1584553
5696,1562771,1611992
5697,1548303,1611992
5698,1540633,1611992
5699,1504164,1611992
5700,1498789,1611992
5701,1243291,1614139
5702,1212910,1614139
5703,1204183,1614139
5704,1194784,1614139
5705,1185899,1614139
5706,1179297,1614139
5707,1582159,1612096
5708,1565560,1612096
5709,1546667,1612096
5710,1538516,1612096
5711,1526646,1612096
5712,1532921,1612014
5713,1553312,1612014
5714,1542239,1612014
5715,1531963,1612014
5716,1506265,1612014
5717,1614025,1127530
5718,1614025,816327
5719,70551,1611777
5720,19994,1611777
5721,19782,1611777
5722,19543,1611777
5723,1119070,1616367
5724,992082,1616367
5725,924951,1616367
5726,906452,1616367
5727,1042198,1616411
5728,1036027,1616411
5729,1016233,1616411
5730,999060,1616411
5731,983610,1616411
5736,577014,839000
5738,1617591,839032
5739,1617592,839033
5740,904794,1013891
5741,901448,1013891
5742,901416,1013891
5743,5130,1618527
5744,5330,1618528
5745,5614,1618529
5746,382709,1618589
5747,382710,1618590
5748,382711,1618591
5749,273663,1618841
5750,273664,1618842
5751,865987,1618187
5752,901975,1618187
5753,893522,1618187
5754,885869,1618187
5755,879991,1618187
5756,875744,1618187
5757,60539,1618983
5758,60314,1618983
5759,60198,1618983
5760,60085,1618983
5761,59976,1618983
5762,59853,1618983
5763,1555698,1618938
5764,1545237,1618938
5765,1535710,1618938
5766,1525249,1618938
5767,1509555,1618938
5768,1555934,1619159
5769,1545235,1619159
5770,1536044,1619159
5771,1525251,1619159
5772,1506356,1619159
5773,990935,1619156
5774,968076,1619156
5775,953457,1619156
5776,943202,1619156
5777,943199,1619156
5778,407756,1620942
5779,407757,1620943
5780,1437689,1620979
5781,1397869,1620979
5782,1355411,1620979
5783,1339519,1620979
5784,1582158,1620978
5785,1504159,1620978
5786,1489752,1620978
5787,1466824,1620978
5788,1450829,1620978
5789,1434131,1620978
5790,228130,225858
5791,228130,292067
5792,1619742,1620321
5793,1619742,1619712
5794,1619742,1619422
5795,1525644,1619421
5796,760917,1619421
5797,760916,1619421
5798,760915,1619421
5799,760914,1619421
5800,760913,1619421
5801,760912,1619421
5802,609590,610104
5803,609541,610082
5804,609558,610084
5805,609537,610074
5806,609532,610071
5807,609476,610037
5808,1012755,1551056
5813,609592,610107
5814,609538,610076
5815,609519,610065
5816,1502321,1502320
5817,1569044,1501468
5818,1240086,1621975
5819,1240085,1621975
5820,1240084,1621975
5821,1240083,1621975
5822,1240082,1621975
5823,1622104,1621976
5824,1622103,1621976
5825,1240089,1621976
5826,1240088,1621976
5827,1240087,1621976
5828,1567662,1622996
5829,1555930,1622996
5830,1545246,1622996
5831,1535713,1622996
5832,1525229,1622996
5833,1509552,1622996
5834,1559643,1622998
5835,1545247,1622998
5836,1536046,1622998
5837,1525256,1622998
5838,1509551,1622998
5839,372641,823312
5840,372640,823312
5841,372643,823313
5842,372642,823313
5843,372645,823314
5844,372644,823314
5845,372647,823315
5846,372646,823315
5847,372649,823316
5848,372648,823316
5849,372651,823317
5850,372650,823317
5851,372673,823319
5852,372672,823319
5853,372657,823322
5854,372656,823322
5855,372675,823320
5856,372674,823320
5857,372655,823321
5858,372654,823321
5859,1546658,1624996
5860,1510325,1624996
5861,1461196,1624996
5862,372653,823318
5863,372652,823318
5864,372659,823323
5865,372658,823323
5873,1625503,1625492
5874,1627818,1316878
5875,1628308,1339056
5876,201455,1629772
5877,201456,1629771
5878,201459,1629770
5879,201454,1629769
5881,1630300,1627805
5882,1630300,1501482
5883,609547,610080
5884,1502374,1620456
5885,1502374,1620457
5886,1502374,1620458
5887,1384518,1629933
5888,1384517,1629933
5889,1384516,1629933
5890,1453251,1630573
5891,1453251,1629930
5892,1453251,1625396
5893,1453251,1625398
5894,1453251,1625395
5895,1453251,1625257
5896,1453251,1491017
5897,1453251,1595507
5898,924394,1583582
5899,924395,933078
5900,924394,933078
5901,924397,933079
5902,924396,933079
5903,924394,924237
5904,609544,610077
5905,609400,609809
5906,609496,610049
5907,1630954,1630956
5908,1630815,1630593
5909,1505002,1631756
5910,1505003,1631755
5911,562539,1635904
5912,562538,1635904
5913,562537,1635904
5914,562536,1635904
5915,1550281,1635812
5916,1540626,1635812
5917,1516190,1635812
5918,1504151,1635812
5919,1489747,1635812
5920,1461182,1635812
5921,1450822,1635812
5922,1440603,1635812
5923,1430367,1635812
5924,1374773,1635812
5925,1400139,1636425
5926,1400140,1636426
5927,1400142,1636427
5928,1400144,1636428
5929,1400146,1636429
5930,1400147,1636409
5932,1637258,1637261
5933,1637260,1637257
5934,1637259,1637257
5935,1637258,1637257
5936,691983,1637979
5937,7458,1637965
5938,7530,1637965
5939,743772,1638085
5940,743773,1638086
5941,743771,1638084
5942,743770,1353445
5943,806105,1638062
5944,806105,1638062
5945,795645,1638062
5946,792077,1638062
5947,361337,1638062
5948,361336,1638062
5949,361335,1638062
5950,361334,1638062
5951,258205,1638057
5952,258204,1638057
5953,258203,1638057
5954,258202,1638057
5955,258201,1638057
5956,60006,1638057
5957,59879,1638057
5958,59769,1638057
5959,59547,1638057
5960,59435,1638057
5961,59332,1638057
5962,59227,1638057
5963,59103,1638057
5964,58982,1638057
5965,258205,1638058
5966,258204,1638058
5967,258203,1638058
5968,258202,1638058
5969,258201,1638058
5970,60006,1638058
5971,59879,1638058
5972,59769,1638058
5973,59547,1638058
5974,59435,1638058
5975,59332,1638058
5976,59227,1638058
5977,59103,1638058
5978,58982,1638058
5979,609388,609784
5980,303669,1637739
5981,303668,1637739
5982,303667,1637739
5983,303666,1637739
5984,303665,1637739
5985,1638814,1638806
5986,1177699,1631239
5987,30784,1637967
5988,30540,1637967
5989,30342,1637967
5990,30137,1637967
5991,29944,1637967
5992,29769,1637967
5993,29574,1637967
5994,29344,1637967
5995,29145,1637967
5996,28921,1637967
5997,28072,1637967
5998,863656,1639180
5999,841166,1639180
6000,825017,1639180
6001,817194,1639180
6002,814541,1639180
6003,1606064,1639540
6004,1582162,1639540
6005,1573490,1639540
6006,1559966,1639540
6007,1577127,1639537
6008,1565588,1639537
6009,1553362,1639537
6010,1542212,1639537
6028,609600,610110
6029,609560,610091
6030,231457,1640197
6031,1640425,1574528
6032,1640420,1574528
6033,1640414,1574528
6034,1640413,1574528
6035,10515,1640375
6036,10066,1640377
6037,10288,1640376
6038,10889,1640378
6039,11100,1640379
6040,11544,1640380
6041,11279,1640381
6042,10700,1640374
6043,1264626,1640615
6044,1584321,1641087
6046,1555699,1641087
6047,1545244,1641087
6048,1606060,1641154
6049,1584328,1641154
6050,1573476,1641154
6051,1559639,1641154
6052,1548305,1641154
6053,1538935,1641154
6054,1551233,992042
6055,1551233,1023390
6056,1635952,1641107
6057,1621153,1641107
6058,1608811,1641107
6059,1608809,1641107
6060,1577242,1641107
6061,37245,1641104
6062,37071,1641104
6063,36944,1641104
6064,36778,1641104
6065,36692,1641104
6066,36616,1641104
6067,36538,1641104
6068,36382,1641104
6069,36299,1641104
6070,1551234,816422
6071,920537,1041911
6072,920524,1041898
6073,707827,1349025
6074,707821,1349026
6075,777556,774132
6076,1611408,1642998
6077,1611392,1642999
6078,1611404,1643000
6079,1611465,1643004
6080,1611468,1643005
6081,1611412,1643006
6082,1611516,1643007
6083,1611469,1643008
6084,1611417,1643009
6085,1611454,1643010
6086,1611341,1643012
6087,1611532,1643018
6088,666673,388397
6089,1643208,1259565
6090,1643207,1259565
6091,1643206,1259565
6092,1643205,1259565
6093,1643204,1259565
6094,1643203,1259565
6095,1259565,1643099
6096,1259565,1643100
6097,1584333,1643239
6098,1573489,1643239
6099,1559644,1643239
6100,1546672,1643239
6101,1538518,1643239
6102,1525365,1643239
6103,1644049,1643238
6104,911306,727162
6105,911305,727162
6106,911304,727162
6107,263598,134459
6108,263597,134459
6109,263596,134459
6110,263595,134459
6111,263594,134459
6112,1639602,1439543
6113,271849,1648606
6114,271848,1648606
6115,271847,1648606
6116,271846,1648606
6117,271845,1648606
6118,271844,1648606
6119,271843,1648606
6120,1547031,1649085
6121,1547032,1649086
6122,1649087,1649079
6123,1649086,1649079
6124,1649085,1649079
6125,1649141,1649225
6126,324174,122555
6127,300689,1641982
6128,300688,1641982
6129,290728,1641982
6130,247155,1641982
6131,247154,1641982
6132,226544,1641982
6133,226543,1641982
6134,1649655,1630233
6135,1612097,1650035
6136,1602589,1650035
6137,1577128,1650035
6138,1565558,1650035
6139,1553368,1650035
6140,1542227,1650035
6141,892691,1640800
6142,887160,1640800
6143,875746,1640800
6144,868051,1640800
6145,853032,1640800
6146,349933,1502085
6147,349934,1502086
6148,349935,1502087
6149,349936,1502088
6150,349937,1502089
6151,349938,1502090
6152,349939,1502091
6153,349940,1502092
6154,1652582,1499380
6155,1652870,1501550
6156,1652883,1501550
6157,22278,1652265
6158,22247,1652265
6159,22172,1652265
6160,22092,1652265
6161,22016,1652265
6162,21940,1652265
6163,21869,1652265
6164,21797,1652265
6165,21735,1652265
6166,941135,1652979
6167,930426,1652979
6168,916763,1652979
6169,904839,1652979
6170,901376,1652979
6171,893536,1652979
6172,1494325,944662
6173,1120205,1653571
6174,1108071,1653571
6175,1096782,1653571
6176,1079811,1653571
6177,1038201,1653571
6178,875793,1653571
6179,857297,1653571
6180,835007,1653571
6181,815764,1653571
6182,812236,1653571
6183,806493,1653571
6184,673923,1653571
6185,673922,1653571
6186,656033,1653571
6187,643441,1653571
6188,623626,1653571
6189,681163,1653573
6190,681162,1653573
6191,675976,1653573
6192,675975,1653573
6193,1309438,1641038
6195,1649440,1634071
6196,1649440,1348585
6197,833246,1634096
6198,1355529,1353508
6199,756892,1655406
6200,756891,1655406
6201,756890,1655406
6202,756889,1655406
6203,756888,1655406
6204,755495,1655410
6205,755494,1655410
6206,755493,1655410
6207,755492,1655410
6208,1355539,1353535
6209,1355540,1353540
6210,1355543,1353536
6211,1355536,1353537
6212,1355544,1353514
6213,1355534,1353541
6214,1355542,1353542
6215,1355535,1353512
6216,1355545,1353513
6217,1355546,1353516
6218,1355547,1353515
6219,1355548,1353517
6220,1355541,1353534
6221,1012760,1558831
6222,793730,839841
6223,1548306,1655444
6224,1540725,1655444
6225,1526618,1655444
6226,1510327,1655444
6227,1501076,1655444
6228,1476983,1655444
6229,1375992,600660
6230,1564745,600664
6231,1656613,1284682
6232,28908,690550
6233,28796,690550
6234,28682,690550
6235,28579,690550
6236,28474,690550
6237,28368,690550
6238,62484,980710
6239,1574527,1614381
6240,816328,1614373
6241,816327,1614388
6242,1616414,1658800
6243,1605105,1658800
6244,1582161,1658800
6245,1573488,1658800
6246,1559642,1658800
6247,1546931,1658800
6253,1358422,1658963
6254,1344721,1658963
6255,1340850,1658963
6256,1339510,1658963
6257,1201167,1658963
6258,1618334,1658799
6259,1606062,1658799
6260,1577236,1658799
6261,1566494,1658799
6262,1553485,1658799
6263,789687,1659043
6264,768606,1536897
6265,953347,1536897
6266,953344,1536897
6267,1611707,1536897
6268,900858,1536897
6269,691925,1536897
6270,1657891,1659456
6271,1657890,1659456
6272,1657889,1659456
6273,1657888,1659456
6274,1657887,1659456
6275,1657886,1659456
6276,1657885,1659456
6277,1657884,1659456
6278,1657883,1659456
6279,1657882,1659456
6280,1657881,1659456
6281,1657880,1659456
6282,1657879,1659456
6283,1657878,1659456
6284,1657877,1659456
6285,1657876,1659456
6286,1657875,1659456
6287,1167801,1659456
6288,609485,610047
6289,609495,610053
6290,609486,610048
6291,609393,609788
6292,1352248,1659536
6293,609398,609802
6294,609464,609990
6295,564961,950907
6296,312526,1131596
6297,1661319,1332047
6298,1661320,1555321
6299,1661319,1288757
6300,1661319,1326347
6301,1661319,1326347
6302,1247141,1131367
6303,1247128,1131367
6304,1661283,1661278
6305,609381,609753
6306,609480,610044
6307,609397,609814
6308,609402,609821
6309,726557,1580076
6310,726558,1580077
6311,609448,609961
6312,609444,609963
6313,609420,609881
6314,609490,610054
6315,1630588,1661767
6316,1612098,1661767
6317,1600085,1661767
6318,1579442,1661767
6319,1565602,1661767
6320,1348646,930144
6321,1348645,930144
6322,1348644,930144
6323,1348643,930144
6324,1612135,1660714
6325,1600087,1660714
6326,1579445,1660714
6327,1565562,1660714
6328,1553389,1660714
6329,1542231,1660714
6330,9830,1660721
6331,9691,1660721
6332,9556,1660721
6333,9420,1660721
6334,9364,1660721
6335,9166,1660721
6336,609524,610069
6337,609509,610062
6338,938730,1662161
6339,938730,1662161
6340,1378897,1656756
6343,165288,558398
6344,165270,558398
6345,94126,558398
6346,165296,558398
6347,94106,558398
6348,94148,558398
6349,165285,558398
6350,94153,558398
6351,94129,558398
6352,94093,558398
6353,94144,558398
6354,94110,558398
6355,94095,558398
6356,94155,558398
6357,94133,558398
6358,1145510,1663681
6359,1140344,1663681
6360,1133329,1663681
6361,1124968,1663681
6362,1606061,1663680
6363,1584332,1663680
6364,1573480,1663680
6365,1663781,1460681
6366,1633276,1572415
6367,1572415,1575774
6368,1566169,1631920
6369,1575772,1575773
6370,1502336,1575775
6371,1572409,1575775
6372,1504752,1572408
6373,1572408,1501547
6374,1342521,1499831
6375,1664456,1501548
6376,1515709,1501549
6377,1502321,1652697
6378,1502321,1652704
6379,1327596,1664652
6380,386194,272664
6381,404807,1664806
6382,1665907,944747
6383,1665906,1638653
6384,1665906,944746
6385,1665911,944751
6386,944748,1665905
6387,1665909,944749
6388,1665910,944750
6389,1665913,944753
6390,1198338,1666014
6391,1638045,1665711
6392,1594354,1665711
6393,1553313,1665711
6394,1526608,1665711
6395,1506267,1665711
6396,1492179,1665711
6397,901450,1666664
6398,901451,1666664
6399,901449,1666664
6400,901449,1660587
6401,901450,1660587
6402,901451,1660587
6403,1562768,1665709
6404,1550277,1665709
6405,1540623,1665709
6406,1528708,1665709
6407,1518730,1665709
6408,1504143,1665709
6409,1612016,1665712
6410,1602563,1665712
6411,1579454,1665712
6412,1567661,1665712
6413,1555920,1665712
6414,1623038,1665715
6415,1612013,1665715
6416,1602567,1665715
6417,1579446,1665715
6418,1573475,1665710
6419,1559638,1665710
6420,1548309,1665710
